Region,Year,Scenario,SSP,WACC,Tech,Bound
R12_MEA,2050,Baseline,SSP3,0.043084843835288274,hydro,mean
R12_MEA,2055,Baseline,SSP3,0.04116577298910376,hydro,mean
R12_MEA,2060,Baseline,SSP3,0.04161847195317532,hydro,mean
R12_MEA,2065,Baseline,SSP3,0.04162403224167829,hydro,mean
R12_MEA,2070,Baseline,SSP3,0.041634990780883036,hydro,mean
R12_MEA,2075,Baseline,SSP3,0.04052894500741983,hydro,mean
R12_MEA,2080,Baseline,SSP3,0.03961921105511566,hydro,mean
R12_MEA,2085,Baseline,SSP3,0.03866725549360797,hydro,mean
R12_MEA,2090,Baseline,SSP3,0.03787459537144143,hydro,mean
R12_MEA,2095,Baseline,SSP3,0.03809618445291893,hydro,mean
R12_MEA,2100,Baseline,SSP3,0.038319089370960804,hydro,mean
R12_NAM,2025,Baseline,SSP3,,hydro,mean
R12_NAM,2030,Baseline,SSP3,,hydro,mean
R12_NAM,2035,Baseline,SSP3,,hydro,mean
R12_NAM,2040,Baseline,SSP3,,hydro,mean
R12_NAM,2045,Baseline,SSP3,,hydro,mean
R12_NAM,2050,Baseline,SSP3,,hydro,mean
R12_NAM,2055,Baseline,SSP3,,hydro,mean
R12_NAM,2060,Baseline,SSP3,,hydro,mean
R12_NAM,2065,Baseline,SSP3,,hydro,mean
R12_NAM,2070,Baseline,SSP3,,hydro,mean
R12_NAM,2075,Baseline,SSP3,,hydro,mean
R12_NAM,2080,Baseline,SSP3,,hydro,mean
R12_NAM,2085,Baseline,SSP3,,hydro,mean
R12_NAM,2090,Baseline,SSP3,,hydro,mean
R12_NAM,2095,Baseline,SSP3,,hydro,mean
R12_NAM,2100,Baseline,SSP3,,hydro,mean
R12_PAO,2025,Baseline,SSP3,,hydro,mean
R12_PAO,2030,Baseline,SSP3,,hydro,mean
R12_PAO,2035,Baseline,SSP3,,hydro,mean
R12_PAO,2040,Baseline,SSP3,,hydro,mean
R12_PAO,2045,Baseline,SSP3,,hydro,mean
R12_PAO,2050,Baseline,SSP3,,hydro,mean
R12_PAO,2055,Baseline,SSP3,,hydro,mean
R12_PAO,2060,Baseline,SSP3,,hydro,mean
R12_PAO,2065,Baseline,SSP3,,hydro,mean
R12_PAO,2070,Baseline,SSP3,,hydro,mean
R12_PAO,2075,Baseline,SSP3,,hydro,mean
R12_PAO,2080,Baseline,SSP3,,hydro,mean
R12_PAO,2085,Baseline,SSP3,,hydro,mean
R12_PAO,2090,Baseline,SSP3,,hydro,mean
R12_PAO,2095,Baseline,SSP3,,hydro,mean
R12_PAO,2100,Baseline,SSP3,,hydro,mean
R12_PAS,2025,Baseline,SSP3,0.04837545457222141,hydro,mean
